,index,Individual_ID,DropoutPrediction,Probability_NoDrop,Probability_Drop,SR_NO,AGE,SCHOOL_ENTRY_AGE,LEV_CURR_ATTEND,COURSE_CD,DURATION_ACADEMY,WH_PRESENT_CLASS,INSTITUTION_CD,INSTITUTION_NATURE_CD,REASON_PRIVATE,MEDIUM_CD,LANGUAGE_CD,TYPE_COURSE_CD,EDUCATION_FREE,FEE_WAIVED,ANNUAL_AMT_WAIVED,REASON_WAIVED,SCHOLARSHIP,ANNUAL_AMT_RECVD,SCHOLARSHIP_TYPE,AGENCY,RECVD_TXT_BOOK_CD,RECVD_STAT_CD,FREE_MID_DAY_MEAL,PROVIDED_AGENCY,TRANSPORT_CD,CONCESSION_RECVD,DIST_RESIDENCE,EDU_INSTIT_CHANGE,PRIV_COACHING,PROPOSE_PRIV_COACHING,SRL_NO,ELE_NO,BLK,ROUND,ID_KEY
7451,8014,9717456,1.0,0.2277753936508568,0.7722246063491448,6,9.0,6.0,7.0,1.0,10.0,1.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,2.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,,6,1,5,71,971745
7457,8020,9701103,1.0,0.02525198150379754,0.9747480184962031,3,22.0,6.0,12.0,14.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,7000.0,3.0,1.0,6.0,6.0,2.0,,9.0,,4.0,1.0,1.0,1.0,3,1,5,71,970110
7461,8024,9714376,1.0,0.06095033733762258,0.9390496626623771,6,6.0,6.0,7.0,1.0,12.0,2.0,1.0,1.0,,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,6,1,5,71,971437
7462,8025,9714375,1.0,0.06533591042786532,0.9346640895721361,5,8.0,6.0,7.0,1.0,12.0,2.0,1.0,1.0,,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,5,1,5,71,971437
7464,8027,9714563,1.0,0.1045704764732476,0.8954295235267524,3,14.0,5.0,7.0,1.0,7.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,3,1,5,71,971456
7466,8029,9699523,1.0,0.07816072682470517,0.9218392731752965,3,8.0,6.0,7.0,1.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,2.0,,5.0,1.0,2.0,,3,1,5,71,969952
7471,8034,9700264,1.0,0.010134067712677672,0.9898659322873209,4,12.0,6.0,8.0,1.0,12.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,2.0,,5.0,1.0,1.0,1.0,4,1,5,71,970026
7472,8035,9700263,1.0,0.009800773577633785,0.9901992264223657,3,16.0,6.0,11.0,3.0,12.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,2.0,,5.0,1.0,1.0,1.0,3,1,5,71,970026
7476,8039,9751394,1.0,0.04794722001171057,0.9520527799882879,4,8.0,6.0,7.0,1.0,12.0,2.0,2.0,2.0,,2.0,15.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,,4,1,5,71,975139
7477,8040,9751393,1.0,0.05171737230761836,0.9482826276923827,3,12.0,6.0,8.0,1.0,12.0,2.0,2.0,2.0,,2.0,15.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,,3,1,5,71,975139
7478,8041,9693093,1.0,0.03662326432501679,0.9633767356749829,3,26.0,5.0,16.0,10.0,12.0,2.0,4.0,,,2.0,24.0,3.0,2.0,3.0,3.0,,2.0,,,,6.0,6.0,,,,,,1.0,2.0,,3,1,5,71,969309
7484,8047,9702094,1.0,0.11182696958635586,0.8881730304136435,4,18.0,6.0,10.0,1.0,12.0,2.0,2.0,,1.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,4.0,,3.0,1.0,2.0,,4,1,5,71,970209
7502,8065,9698692,1.0,0.06951076358113753,0.9304892364188633,2,19.0,6.0,15.0,6.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,2.0,3.0,,,1.0,22000.0,3.0,1.0,6.0,6.0,2.0,,9.0,,5.0,1.0,2.0,,2,1,5,71,969869
7504,8067,9698724,1.0,0.032607905573251265,0.9673920944267482,4,17.0,6.0,11.0,4.0,10.0,2.0,2.0,,2.0,15.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,2.0,,3.0,2.0,5.0,1.0,2.0,,4,1,5,71,969872
7505,8068,9698723,1.0,0.03213021549108266,0.9678697845089178,3,19.0,6.0,12.0,14.0,12.0,2.0,1.0,,,15.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,2.0,,3.0,2.0,5.0,1.0,2.0,,3,1,5,71,969872
7508,8071,9698763,1.0,0.055453106326229094,0.9445468936737724,3,20.0,6.0,13.0,6.0,12.0,2.0,3.0,1.0,5.0,2.0,15.0,1.0,2.0,3.0,,,1.0,700.0,3.0,1.0,6.0,6.0,2.0,,9.0,,5.0,1.0,2.0,,3,1,5,71,969876
7510,8073,9698784,1.0,0.046888097897498794,0.9531119021025021,4,12.0,6.0,8.0,1.0,12.0,2.0,2.0,1.0,2.0,15.0,15.0,1.0,2.0,1.0,,6.0,2.0,,,,6.0,6.0,2.0,,9.0,,5.0,1.0,2.0,,4,1,5,71,969878
7511,8074,9698783,1.0,0.0041213441126050545,0.9958786558873939,3,19.0,6.0,15.0,6.0,12.0,2.0,3.0,1.0,5.0,2.0,15.0,1.0,2.0,1.0,,6.0,2.0,,,,6.0,6.0,2.0,,9.0,,5.0,1.0,2.0,,3,1,5,71,969878
7512,8075,9698785,1.0,0.002403479798362668,0.9975965202016372,5,7.0,6.0,7.0,1.0,12.0,2.0,2.0,1.0,2.0,15.0,15.0,1.0,2.0,1.0,,6.0,2.0,,,,6.0,6.0,2.0,,1.0,,5.0,1.0,2.0,,5,1,5,71,969878
7513,8076,9698794,1.0,0.15900111229125702,0.8409988877087448,4,28.0,6.0,11.0,3.0,12.0,2.0,2.0,,2.0,2.0,7.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,2.0,,4.0,1.0,1.0,2.0,4,1,5,71,969879
7514,8077,9698793,1.0,0.017420145706570286,0.9825798542934285,3,23.0,6.0,16.0,6.0,12.0,2.0,2.0,,2.0,2.0,7.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,9.0,,2.0,1.0,1.0,2.0,3,1,5,71,969879
7548,8111,9701324,1.0,0.10632122358643542,0.8936787764135662,4,15.0,6.0,10.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,6.0,6.0,1.0,1.0,4.0,,4.0,1.0,2.0,,4,1,5,71,970132
7549,8112,9701323,1.0,0.10943576830638825,0.8905642316936124,3,19.0,6.0,13.0,14.0,24.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,5.0,1.0,1.0,2.0,3,1,5,71,970132
7551,8114,9701954,1.0,0.15899905588314509,0.8410009441168539,4,18.0,6.0,15.0,2.0,12.0,2.0,2.0,,1.0,15.0,15.0,1.0,1.0,,,,1.0,1400.0,9.0,1.0,6.0,6.0,2.0,,4.0,,2.0,1.0,2.0,,4,1,5,71,970195
7552,8115,9701953,1.0,0.015068613697156721,0.9849313863028448,3,20.0,6.0,13.0,14.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,2000.0,9.0,1.0,6.0,6.0,2.0,,4.0,,2.0,1.0,2.0,,3,1,5,71,970195
7553,8116,9701963,1.0,0.019198555945491587,0.9808014440545085,3,14.0,6.0,8.0,1.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,6.0,2.0,,1.0,,1.0,1.0,2.0,,3,1,5,71,970196
7554,8117,9701994,1.0,0.23450912688544195,0.7654908731145577,4,20.0,6.0,13.0,14.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,2200.0,9.0,1.0,1.0,1.0,2.0,,4.0,,1.0,1.0,1.0,2.0,4,1,5,71,970199
7555,8118,9702003,1.0,0.11025725751579953,0.889742742484202,3,9.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,,3,1,5,71,970200
7556,8119,9702016,1.0,0.06786354856248511,0.9321364514375154,6,15.0,6.0,10.0,1.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,1.0,,,,1.0,1000.0,3.0,1.0,6.0,6.0,2.0,,4.0,,1.0,1.0,1.0,2.0,6,1,5,71,970201
7558,8121,9707853,1.0,0.04259829523215305,0.9574017047678458,3,20.0,5.0,11.0,1.0,12.0,2.0,2.0,1.0,1.0,15.0,15.0,1.0,1.0,1.0,,6.0,2.0,,,,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,3,1,5,71,970785
7560,8123,9707863,1.0,0.003677304604542454,0.9963226953954594,3,23.0,5.0,13.0,6.0,12.0,2.0,1.0,1.0,,2.0,15.0,1.0,2.0,3.0,80000.0,,2.0,,,,6.0,6.0,2.0,1.0,9.0,2.0,4.0,1.0,2.0,2.0,3,1,5,71,970786
7565,8128,9707903,1.0,0.02641298316078944,0.9735870168392091,3,23.0,5.0,11.0,14.0,12.0,2.0,1.0,1.0,,15.0,15.0,1.0,1.0,1.0,,6.0,2.0,,,1.0,5.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,,3,1,5,71,970790
7566,8129,9707913,1.0,0.024204174364437874,0.9757958256355604,3,18.0,5.0,13.0,6.0,12.0,2.0,4.0,1.0,5.0,2.0,15.0,1.0,1.0,,,,2.0,,,1.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,3,1,5,71,970791
7567,8130,9707924,1.0,0.06415215675146736,0.9358478432485333,4,20.0,5.0,15.0,4.0,12.0,2.0,1.0,1.0,1.0,2.0,15.0,1.0,1.0,,,,2.0,,,1.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,4,1,5,71,970792
7569,8132,9709345,1.0,0.031376528839761934,0.9686234711602404,5,22.0,5.0,12.0,14.0,12.0,2.0,1.0,1.0,6.0,15.0,15.0,1.0,1.0,3.0,,,2.0,,,1.0,2.0,4.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,5,1,5,71,970934
7572,8135,9709364,1.0,0.24126584247964944,0.7587341575203506,4,8.0,5.0,7.0,1.0,12.0,2.0,1.0,1.0,6.0,15.0,15.0,1.0,1.0,3.0,,,2.0,,,,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4,1,5,71,970936
7575,8138,9709375,1.0,0.2296404427687022,0.7703595572312977,5,13.0,5.0,7.0,1.0,12.0,2.0,1.0,1.0,6.0,15.0,15.0,1.0,1.0,3.0,,,2.0,,,,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,5,1,5,71,970937
7586,8149,9709445,1.0,0.06328286132370081,0.9367171386762982,5,6.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,5,1,5,71,970944
7589,8152,9698813,1.0,0.07814271345497749,0.921857286545021,3,20.0,5.0,15.0,6.0,10.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,9.0,,5.0,1.0,1.0,1.0,3,1,5,71,969881
7591,8154,9698823,1.0,0.1443326826175925,0.8556673173824082,3,20.0,6.0,11.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,6.0,6.0,2.0,,4.0,,3.0,1.0,2.0,,3,1,5,71,969882
7596,8159,9698883,1.0,0.05535854354286513,0.9446414564571346,3,21.0,6.0,13.0,6.0,12.0,2.0,3.0,1.0,6.0,2.0,15.0,1.0,2.0,1.0,31500.0,3.0,1.0,5000.0,3.0,1.0,6.0,6.0,2.0,,2.0,,4.0,1.0,2.0,,3,1,5,71,969888
7636,8199,9700013,1.0,0.005581170697747817,0.9944188293022508,3,20.0,6.0,13.0,6.0,10.0,2.0,3.0,1.0,1.0,2.0,15.0,1.0,2.0,2.0,,3.0,1.0,15000.0,3.0,1.0,6.0,6.0,2.0,,9.0,,4.0,1.0,2.0,,3,1,5,71,970001
7637,8200,9700024,1.0,0.05657083613486102,0.9434291638651404,4,16.0,6.0,10.0,1.0,10.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1000.0,3.0,2.0,,,,6.0,6.0,2.0,,9.0,,2.0,1.0,1.0,1.0,4,1,5,71,970002
7638,8201,9700023,1.0,0.00496382431226893,0.9950361756877312,3,19.0,6.0,13.0,6.0,10.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1500.0,3.0,2.0,,,,6.0,6.0,2.0,,9.0,,4.0,1.0,1.0,1.0,3,1,5,71,970002
7639,8202,9700034,1.0,0.21976408654812382,0.7802359134518759,4,20.0,6.0,14.0,1.0,10.0,2.0,2.0,,1.0,15.0,15.0,1.0,2.0,3.0,,,1.0,500.0,2.0,1.0,6.0,6.0,2.0,,9.0,,2.0,1.0,2.0,,4,1,5,71,970003
7642,8205,9702015,1.0,0.06864392156910956,0.9313560784308901,5,17.0,6.0,11.0,3.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,1.0,,,,1.0,1400.0,3.0,1.0,6.0,6.0,2.0,,4.0,,1.0,1.0,1.0,2.0,5,1,5,71,970201
7654,8226,9682384,1.0,0.12333702092545441,0.8766629790745442,4,10.0,6.0,8.0,1.0,10.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,1000.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,4,1,5,71,968238
7655,8227,9682383,1.0,0.12876892927448363,0.8712310707255156,3,12.0,6.0,8.0,1.0,10.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,1500.0,1.0,1.0,1.0,2.0,1.0,,1.0,,2.0,1.0,2.0,,3,1,5,71,968238
7657,8230,9709473,1.0,0.06167409059342852,0.9383259094065701,3,18.0,6.0,13.0,3.0,12.0,2.0,1.0,,,2.0,15.0,1.0,2.0,1.0,,1.0,1.0,1600.0,3.0,1.0,6.0,6.0,2.0,,4.0,,5.0,1.0,2.0,,3,1,5,71,970947
7678,8251,9710795,1.0,0.015466974073418467,0.9845330259265842,5,20.0,6.0,11.0,2.0,12.0,2.0,2.0,1.0,1.0,15.0,1.0,2.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,4.0,1.0,1.0,1.0,5,1,5,71,971079
7680,8253,9710815,1.0,0.15600487908571817,0.8439951209142849,5,22.0,6.0,11.0,2.0,12.0,2.0,2.0,1.0,2.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,5,1,5,71,971081
7684,8257,9699083,1.0,0.1168256240882345,0.8831743759117641,3,10.0,6.0,7.0,1.0,12.0,1.0,2.0,3.0,6.0,2.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,9.0,,1.0,1.0,1.0,1.0,3,1,5,71,969908
7689,8262,9699113,1.0,0.2309210412594206,0.7690789587405813,3,23.0,5.0,16.0,2.0,12.0,1.0,2.0,,5.0,2.0,15.0,1.0,2.0,3.0,,,1.0,20500.0,3.0,1.0,1.0,6.0,2.0,,9.0,,5.0,1.0,2.0,,3,1,5,71,969911
7698,8271,9699213,1.0,0.07219462869983438,0.9278053713001643,3,20.0,6.0,15.0,6.0,12.0,2.0,2.0,,5.0,2.0,15.0,1.0,2.0,3.0,,,1.0,20000.0,3.0,1.0,6.0,6.0,2.0,,9.0,,5.0,1.0,2.0,,3,1,5,71,969921
7715,8288,9700055,1.0,0.007282773457868223,0.9927172265421299,5,8.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,5,1,5,71,970005
7716,8289,9700064,1.0,0.1517019748344605,0.8482980251655408,4,9.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,4,1,5,71,970006
7717,8290,9700084,1.0,0.02083627301466081,0.9791637269853396,4,10.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,1.0,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,4,1,5,71,970008
7729,8302,9700195,1.0,0.22150982848442105,0.7784901715155799,5,17.0,6.0,12.0,6.0,12.0,2.0,1.0,,,2.0,15.0,1.0,1.0,,,,2.0,,,,6.0,6.0,2.0,,9.0,,5.0,1.0,1.0,1.0,5,1,5,71,970019
7739,8312,9700274,1.0,0.003623768551997635,0.9963762314480012,4,14.0,6.0,8.0,1.0,12.0,2.0,2.0,1.0,2.0,2.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,2.0,,4.0,,4.0,1.0,1.0,1.0,4,1,5,71,970027
7740,8313,9700275,1.0,0.003929412448145287,0.9960705875518553,5,8.0,6.0,7.0,1.0,12.0,2.0,2.0,1.0,2.0,2.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,1.0,1.0,9.0,,4.0,1.0,1.0,1.0,5,1,5,71,970027
7752,8329,9695773,1.0,0.22700268250388056,0.7729973174961203,3,7.0,5.0,7.0,1.0,12.0,2.0,2.0,,1.0,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,,3,1,5,71,969577
7756,8333,9695793,1.0,0.1045704764732476,0.8954295235267524,3,14.0,5.0,10.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,,3,1,5,71,969579
7762,8341,9695854,1.0,0.001962874809064662,0.9980371251909353,4,13.0,6.0,8.0,1.0,12.0,2.0,1.0,1.0,,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,4,1,5,71,969585
7763,8342,9695853,1.0,0.0022002730108945,0.9977997269891056,3,15.0,5.0,10.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,,4.0,1.0,2.0,,3,1,5,71,969585
7764,8343,9695855,1.0,0.0016205387862454638,0.998379461213758,5,10.0,5.0,8.0,1.0,12.0,2.0,1.0,1.0,,15.0,15.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,5,1,5,71,969585
7768,8347,9710847,1.0,0.17319090322123892,0.8268090967787608,7,10.0,6.0,7.0,1.0,12.0,2.0,2.0,,5.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,7,1,5,71,971084
7771,8350,9710866,1.0,0.2036439644153214,0.7963560355846774,6,14.0,6.0,8.0,1.0,12.0,2.0,2.0,,5.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,6,1,5,71,971086
7780,8359,9711015,1.0,0.015018311139998372,0.984981688860001,5,21.0,6.0,15.0,4.0,12.0,1.0,3.0,1.0,1.0,12.0,12.0,1.0,2.0,1.0,,1.0,2.0,,,,6.0,6.0,2.0,,3.0,1.0,5.0,1.0,1.0,3.0,5,1,5,71,971101
7791,8370,9711199,1.0,0.008905088427751994,0.9910949115722486,9,12.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,1.0,2.0,2.0,3.0,,,2.0,,,,6.0,6.0,1.0,1.0,4.0,,3.0,1.0,1.0,1.0,9,1,5,71,971119
7811,8390,9714184,1.0,0.2107912351042258,0.7892087648957745,4,18.0,6.0,15.0,3.0,12.0,2.0,2.0,,1.0,2.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,4.0,1.0,2.0,,4,1,5,71,971418
7812,8391,9714183,1.0,0.2121863658093261,0.7878136341906752,3,20.0,6.0,15.0,3.0,12.0,2.0,2.0,,1.0,2.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,4.0,1.0,2.0,,3,1,5,71,971418
7816,8395,9714224,1.0,0.020616560118008293,0.9793834398819905,4,9.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,,4,1,5,71,971422
7817,8396,9714226,1.0,0.14722820777920437,0.852771792220794,6,5.0,5.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,,6,1,5,71,971422
7818,8397,9714223,1.0,0.22046791896239423,0.779532081037606,3,12.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,2.0,6.0,2.0,,1.0,,2.0,1.0,2.0,,3,1,5,71,971422
7819,8398,9714225,1.0,0.16771593976986937,0.8322840602301298,5,7.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,1.0,,,,2.0,,,,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,,5,1,5,71,971422
7820,8399,9714233,1.0,0.21750731664456294,0.7824926833554384,3,15.0,6.0,10.0,1.0,12.0,2.0,2.0,,1.0,15.0,1.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,1.0,,1.0,1.0,2.0,,3,1,5,71,971423
7830,8409,9700374,1.0,0.03550823162622206,0.964491768373778,4,21.0,6.0,15.0,6.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,5.0,1.0,2.0,,4,1,5,71,970037
7831,8410,9700373,1.0,0.034394341549462595,0.9656056584505391,3,23.0,6.0,15.0,6.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,5.0,1.0,2.0,,3,1,5,71,970037
7834,8413,9700416,1.0,0.008115480893131403,0.9918845191068701,6,11.0,6.0,7.0,1.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,1.0,,1.0,1.0,2.0,,6,1,5,71,970041
7838,8417,9700455,1.0,0.18948138894710617,0.8105186110528921,5,19.0,6.0,11.0,2.0,12.0,2.0,1.0,,,15.0,15.0,1.0,2.0,2.0,,3.0,1.0,1500.0,3.0,1.0,6.0,6.0,2.0,,3.0,1.0,5.0,1.0,2.0,,5,1,5,71,970045
7844,8423,9700516,1.0,0.15595364859003022,0.8440463514099696,6,21.0,6.0,15.0,6.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,2.0,2.0,30000.0,6.0,2.0,,,,6.0,6.0,2.0,,1.0,,1.0,1.0,2.0,,6,1,5,71,970051
7850,8431,9695934,1.0,0.0329948946332474,0.967005105366753,4,10.0,6.0,8.0,1.0,12.0,2.0,3.0,1.0,2.0,2.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,2.0,,2.0,,5.0,1.0,1.0,1.0,4,1,5,71,969593
7852,8433,9695933,1.0,0.04115154393464383,0.9588484560653553,3,14.0,5.0,8.0,1.0,12.0,2.0,3.0,1.0,2.0,2.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,2.0,,2.0,,5.0,1.0,1.0,1.0,3,1,5,71,969593
7853,8434,9695937,1.0,0.11670272354549782,0.8832972764545004,7,18.0,5.0,10.0,1.0,12.0,2.0,3.0,1.0,2.0,2.0,15.0,1.0,2.0,2.0,,3.0,2.0,,,,6.0,6.0,2.0,,2.0,,5.0,1.0,1.0,1.0,7,1,5,71,969593
7872,8453,9711223,1.0,0.1364325076079445,0.8635674923920561,3,7.0,6.0,7.0,1.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,3,1,5,71,971122
7904,8489,9714254,1.0,0.022499861610012988,0.9775001383899865,4,12.0,6.0,8.0,1.0,12.0,2.0,2.0,1.0,1.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,1.0,1.0,1.0,1.0,2.0,,4,1,5,71,971425
7905,8490,9714253,1.0,0.022497527562715124,0.9775024724372848,3,14.0,6.0,8.0,1.0,12.0,2.0,2.0,1.0,1.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,1.0,1.0,1.0,1.0,2.0,,3,1,5,71,971425
7906,8491,9714255,1.0,0.21026528269945774,0.7897347173005406,5,10.0,6.0,8.0,1.0,12.0,2.0,2.0,1.0,1.0,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,6.0,6.0,2.0,,1.0,1.0,1.0,1.0,2.0,,5,1,5,71,971425
7910,8495,9714296,1.0,0.046040761677537775,0.9539592383224617,6,15.0,6.0,10.0,1.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,1.0,,,,2.0,,,,6.0,6.0,2.0,,3.0,2.0,3.0,1.0,2.0,,6,1,5,71,971429
7911,8496,9714295,1.0,0.05036363531090546,0.9496363646890933,5,20.0,6.0,12.0,6.0,12.0,2.0,2.0,,2.0,2.0,15.0,1.0,2.0,3.0,,,1.0,32000.0,2.0,1.0,6.0,6.0,2.0,,4.0,,3.0,1.0,2.0,,5,1,5,71,971429
7913,8498,9714304,1.0,0.04272539992202152,0.9572746000779784,4,18.0,6.0,11.0,2.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,1.0,,,,2.0,,,,6.0,6.0,2.0,,4.0,,5.0,1.0,2.0,,4,1,5,71,971430
7914,8499,9714303,1.0,0.042938976269356464,0.9570610237306436,3,22.0,6.0,15.0,2.0,12.0,2.0,2.0,,2.0,15.0,15.0,1.0,1.0,,,,1.0,2000.0,2.0,1.0,6.0,6.0,2.0,,4.0,,5.0,1.0,2.0,,3,1,5,71,971430
7917,8502,9714323,1.0,0.12832575351602887,0.8716742464839703,3,12.0,5.0,7.0,1.0,12.0,2.0,3.0,1.0,2.0,2.0,15.0,1.0,2.0,1.0,16000.0,9.0,2.0,,,,1.0,2.0,2.0,,2.0,,4.0,1.0,2.0,,3,1,5,71,971432
7920,8505,9714368,1.0,0.2108564903381853,0.7891435096618149,8,8.0,6.0,7.0,1.0,12.0,2.0,1.0,,,15.0,15.0,1.0,2.0,3.0,,,2.0,,,,1.0,6.0,1.0,2.0,1.0,,2.0,1.0,2.0,,8,1,5,71,971436
